objective,valid_geo,valid_pos,valid_dd,formula_id
0.01635234756392403,0.035539311229063196,0.8333333333333334,-0.035254352101847686,F03804
0.01635115463545473,0.021448050263232127,0.6666666666666666,-0.015932906443445805,F01168
0.016275480230358626,0.020128194840244047,0.6666666666666666,-0.01457232004171416,F01150
0.01616998141760579,0.023989990427916438,0.6666666666666666,-0.024717598145707842,F02468
0.016145287834290367,0.021395463353364227,0.6666666666666666,-0.007967524632503498,F02380
0.01610143895645419,0.02191189462309154,0.8333333333333334,-0.019145860262126835,F00836
0.016089803027231234,0.02915973616986443,0.8333333333333334,-0.024677465226357276,F02214
0.01597718226237989,0.02105749061878597,0.8333333333333334,-0.011614206416990402,F03251
0.01597072634692535,0.025191910675017165,0.6666666666666666,-0.026364864819223843,F04583
0.015955831891891953,0.02546371470572046,0.6666666666666666,-0.011691818897579642,F04805
0.01589673941907052,0.02699596396459756,0.6666666666666666,-0.03516654767015637,F03680
0.015819169394344378,0.022025886792338214,0.6666666666666666,-0.01873763881238677,F01307
0.015650862265883383,0.01644580528460549,0.6666666666666666,-0.0038349476640788804,F00533
0.015648688839439224,0.02467806009956662,0.6666666666666666,-0.027692387849358346,F01835
0.015474504285531765,0.019795603895844997,0.5,-0.007976116052153093,F01871
0.01544655679357107,0.007156066769914803,0.6666666666666666,-0.0065060673316327255,F01463
0.015415322595262949,0.022113642517000195,0.8333333333333334,-0.002269594984934953,F03621
0.015405025946550684,0.02858135676167549,0.6666666666666666,-0.019111374339155662,F01077
0.015326760750014403,0.02343825562942004,0.5,-0.011990338462533612,F01781
0.015235532889427417,0.02247106980402361,0.6666666666666666,-0.020855268287329642,F04074
0.015230557416523335,0.02371450103906133,0.6666666666666666,-0.019165332632580467,F00849
0.015222540933432394,0.025420936694045455,0.6666666666666666,-0.017257956070039104,F02772
0.015165586845529235,0.02088706432570499,0.8333333333333334,-0.01188250946918512,F04347
0.015061200671459458,0.018278417220139995,0.6666666666666666,-0.004205619606379218,F02738
