formula_id,months,geo,cum,pos,dd,ge7,min,max
F03832,60,0.0014869323228425939,0.09324427652941214,0.4166666666666667,-0.5548252955408062,10,-0.1642989454292067,0.4793888485654167
F03768,60,0.001474457280197945,0.09242749551397966,0.5166666666666667,-0.46657024474399955,8,-0.1426579748588725,0.18511660222479645
F01053,60,0.0014740058049059765,0.09239794723384898,0.43333333333333335,-0.4083892195291342,3,-0.06418553423570654,0.1761149870166149
F02613,60,0.00147064633651459,0.09217810049524888,0.5333333333333333,-0.5938780168132445,6,-0.12463185441462121,0.3598359162684388
F02256,60,0.001467528565910283,0.09197410960961139,0.45,-0.555163871107299,5,-0.1405473922161893,0.23692864482270726
F02427,60,0.0014651768542353642,0.09182026555767897,0.5333333333333333,-0.6276598306055199,6,-0.15565960849294097,0.3654523482469698
F02276,60,0.0014632614304519612,0.091694978294939,0.5,-0.6410271958290569,7,-0.12304535522988687,0.18625776990268436
F04142,60,0.0014606704332578004,0.09152552448506834,0.48333333333333334,-0.44822524005923037,3,-0.11357594020625786,0.2406172037813706
F03874,60,0.0014536709758504365,0.09106788226697371,0.5166666666666667,-0.6694821589232467,10,-0.1531344172506118,0.40480874872324457
F03662,60,0.0014448831475604065,0.09049357897906929,0.4666666666666667,-0.520890436484509,7,-0.14172562092635155,0.15058017696983303
F04913,60,0.0014391888476213144,0.09012160307836936,0.48333333333333334,-0.36399379041843294,4,-0.10296406876221487,0.18050030631768704
F03204,60,0.00143391495495415,0.08977720126274025,0.5166666666666667,-0.6370850357615863,9,-0.16374212223332923,0.19015611408482122
F02169,60,0.0014111997400147308,0.08829504855974801,0.5666666666666667,-0.5711282084812519,6,-0.22104148350552852,0.2841944020821086
F00358,60,0.0014095128429107474,0.08818505874497218,0.6,-0.6091177853506814,6,-0.14879651058937482,0.19807837023041658
F03821,60,0.0014034028431907201,0.08778676331844526,0.5,-0.5905593362429438,10,-0.15254919877047785,0.34225197955276143
F01986,60,0.0014028910246437565,0.08775340566988477,0.5,-0.6707784825004341,10,-0.22104148350552852,0.28419440208210855
F00267,60,0.0014003129930323234,0.08758539838349577,0.48333333333333334,-0.7046995024506713,8,-0.22104148350552852,0.28419440208210855
F03765,60,0.001398074214506138,0.08743952052261417,0.45,-0.2499493243984473,1,-0.07369165062133513,0.07615315044248988
F04389,60,0.001397729454815349,0.0874170578368012,0.5166666666666667,-0.5385792096296278,7,-0.22104148350552852,0.3831445102164807
F01440,60,0.0013967776564297147,0.08735504614554124,0.5333333333333333,-0.6004564912996317,10,-0.22104148350552852,0.2841944020821086
F00467,60,0.0013906433233026175,0.08695546470103865,0.5,-0.618451045104663,9,-0.22104148350552852,0.28419440208210855
F01506,60,0.0013814412484827552,0.08635632581696484,0.43333333333333335,-0.5619077416806564,11,-0.22104148350552852,0.463861238172841
F00317,60,0.0013789232952369666,0.08619244072202892,0.4166666666666667,-0.5100151671133977,5,-0.09687799173291564,0.2194742487401637
F00688,60,0.0013682223191974962,0.08549622140367097,0.5666666666666667,-0.4950777859495845,5,-0.10111747020224593,0.2446455887292903
F00742,60,0.0013664329075642404,0.08537984280494504,0.4166666666666667,-0.5910680865090803,9,-0.22104148350552852,0.4737044953141958
F04530,60,0.0013652957367382215,0.0853058905989994,0.4666666666666667,-0.5221711988750808,5,-0.11504182294056989,0.30865295016963856
F00069,60,0.0013620276400521246,0.08509338814042944,0.5,-0.6600201680609395,9,-0.17562597947660902,0.27574276158452515
F02086,60,0.0013595847318075068,0.0849345688873171,0.35,-0.45380626112356115,5,-0.09858083882318497,0.24802583596613823
F04209,60,0.0013574202638404612,0.08479387079508016,0.5166666666666667,-0.6660499358560288,10,-0.16331176599230685,0.36604858249882954
F03051,60,0.001349602638224159,0.08428584682571016,0.4666666666666667,-0.796624388449737,10,-0.22104148350552852,0.4440362458400642
F03254,60,0.0013478754431377683,0.08417363758979146,0.48333333333333334,-0.5628758883517899,7,-0.1890745156908688,0.40635014785739937
F04624,60,0.0013435782414872497,0.08389451443361984,0.45,-0.5054676505804407,5,-0.11758093328436485,0.2315957487461533
F00130,60,0.00134280111707778,0.08384404414837743,0.5333333333333333,-0.6078287082145101,8,-0.22104148350552852,0.3670620028423363
F02922,60,0.0013407254727685904,0.08370925291650133,0.48333333333333334,-0.6433515262947267,11,-0.1539866467913603,0.18764652846634425
F02106,60,0.0013392042805927594,0.08361047797700527,0.4166666666666667,-0.7651400680411167,10,-0.22104148350552852,0.40725697955107637
F04149,60,0.0013186847789039694,0.08227895850196232,0.5,-0.6091307291536445,6,-0.22104148350552852,0.28419440208210855
F03198,60,0.0013120330301826329,0.0818476690123271,0.5,-0.5150426057321329,9,-0.1578386499284345,0.1489631705758388
F00550,60,0.001308267316494738,0.08160358066623186,0.5333333333333333,-0.571421147958993,5,-0.22104148350552852,0.28419440208210855
F04890,60,0.0012989628835839387,0.08100071239332851,0.5,-0.567706365961419,7,-0.11972373591634917,0.2140626042475608
F02883,60,0.001284425014260815,0.08005941203424549,0.4666666666666667,-0.5606501250348612,8,-0.1046041904831714,0.22106592971452832
F04702,60,0.0012613880448568715,0.07856946082076921,0.55,-0.6389976393894364,9,-0.22104148350552852,0.28419440208210855
F02334,60,0.001261220160106838,0.078558610039694,0.48333333333333334,-0.5207251005261708,5,-0.14996023366654046,0.29741976548150467
F03126,60,0.0012611125947712316,0.0785516578988037,0.48333333333333334,-0.5857685739362345,10,-0.1291640019350228,0.3827031012849578
F04810,60,0.0012551619347448406,0.07816712469100917,0.5166666666666667,-0.6816402030386247,7,-0.14487572167139295,0.4035260295520452
